#CODE;ENGLISH;x
EVTDESCAHFP21124_GLUTTONOUS;[From.GetTitledFirstName] subjected me to all sorts of delicacies and lavish feasts during my visit. Now that I am back home, I am finding myself still craving for more than what my frugal diet can offer.;x
EVTDESCAHFP21124_GREEDY;Until a few weeks ago, I was sure that my duties as a [Root.GetTitle] bound me to show a certain amount of generosity towards all my subjects, but [From.GetTitledFirstName] showed me that there might be some virtue in parsimony.;x
EVTDESCAHFP21124_SLOTHFUL;Seeing how calm and relaxed [From.GetTitledFirstName] was for the entire duration of my visit is making me wonder if I am taking my duties as [Root.GetTitle] too seriously...;x
EVTDESCAHFP21124_WROTH;Reflecting upon my time spent with [From.GetTitledFirstName] and how respected [From.GetSheHe] is by [From.GetHerHis] subjects, I am starting to think that, being so calm and submissive might be the reason why some of my peers and vassals are so reticent to obey to my orders.;x
EVTDESCAHFP21124_ENVIOUS;Reflecting upon my time spent with [From.GetTitledFirstName] and how respected [From.GetSheHe] is by [From.GetHerHis] subjects, I am starting to think that, being so kind and submissive might be the reason why some of my peers and vassals are so reticent to obey to my orders.;x
EVTDESCAHFP21124_PROUD;Reflecting upon my time spent with [From.GetTitledFirstName] and how respected [From.GetSheHe] is by [From.GetHerHis] subjects, I am starting to think that, being so humble and submissive might be the reason why some of my peers and vassals are so reticent to obey to my orders.;x
EVTDESCAHFP21124_AMBITIOUS;I have been thinking about [From.GetTitledFirstName] as of late, and of all the feats that [From.GetHerHis] tenacious spirit has allowed [From.GetHerHim] to accomplish.;x
EVTDESCAHFP21124_ARBITRARY;Talking for so long with [From.GetTitledFirstName] has allowed me to reflect a lot upon the nature of law and honor. Maybe there are some instances where I am too strict with my judgment...;x
EVTDESCAHFP21124_BRAVE;My visit to [From.Capital.GetName] was a true inspiration for me. Witnessing how brazenly [From.GetTitledFirstName] faces any danger has forced me to look in shame at my own cowardice.;x
EVTDESCAHFP21124_CONTENT;Seeing how peaceful and happy [From.GetTitledFirstName] is during my visit to [From.Capital.GetName] made me wonder if, in my search for glory, I am simply wasting my life in vain.;x
EVTDESCAHFP21124_CRAVEN;Talking with [From.GetTitledFirstName] has really opened my eyes regarding the many dangers of this world. Perhaps I ought to be more careful with my life...;x
EVTDESCAHFP21124_CYNICAL;Talking with [From.GetTitledFirstName] for so long has deeply shaken my faith in [Root.Religion.GetHighGodName]. Perhaps [From.GetSheHe] is right, perhaps there is nothing waiting for us beyond death.;x
EVTDESCAHFP21124_DECEITFUL;Talking with [From.GetTitledFirstName] has opened my eyes to how easily people can be manipulated by using the right words. It might not be an honest attitude, but it seems to serve [From.GetHerHim] well to avoid conflicts and be a successful [From.GetTitle]...;x
EVTDESCAHFP21124_GREGARIOUS;During my visit I couldn't believe how comfortable my host was when talking with me as well as with all of [From.GetHerHis] other courtiers, and what positive effect [From.GetHerHis] welcoming attitude had on the entire court...;x
EVTDESCAHFP21124_HONEST;Talking with [From.GetTitledFirstName] during my visit to [From.GetHerHis] [From.GetHouse] has brought me to question my lack of honesty. Lying has always been a convenient solution to many of my problems, but is it worth the taint upon my reputation?;x
EVTDESCAHFP21124_JUST;Talking for so long with [From.GetTitledFirstName] has allowed me to reflect a lot upon the nature of law and honor. Maybe my lack of coherence when exacting judgment is negatively affecting my realm more than I originally believed or than should I tolerate.;x
EVTDESCAHFP21124_PARANOID;Even now that I am back home, the worries instilled by [From.GetTitledFirstName]'s paranoid ramblings still torment me. Perhaps I am too trusting, perhaps there are indeed enemies hiding amongst my friends...;x
EVTDESCAHFP21124_SHY;Seeing how [From.GetTitledFirstName] reacted to my open and friendly demeanor has brought me to question my character. Maybe it is inappropriate for a [Root.GetTitle] like me to act in such an open and informal manner with my subjects and peers...;x
EVTDESCAHFP21124_TRUSTING;During my visit at [From.Capital.GetName], I was initially surprised by [From.GetTitledFirstName]'s trusting nature, but, now that I am back home, I found myself longing for that sense of safety and peace that I saw in my host's eyes...;x
EVTDESCAHFP21124_ZEALOUS;Talking with [From.GetTitledFirstName] has awakened a new fervor in my heart. Maybe my attitude towards [Root.Religion.GetHighGodName] was too dismissive...;x
EVTOPTAHFP21124;I should be more like [From.GetFirstName].;x
EVTOPTBHFP21124;Bah! Nonsense.;x
EVTDESCAHFP21125_CHASTE;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as libertine as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_TEMPERATE;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as much of a glutton as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_CHARITABLE;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as greedy as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_DILIGENT;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as slothful as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_PATIENT;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as short-tempered as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_KIND;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as wicked as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_HUMBLE;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as full of [From.GetHerselfHimself] as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_LUSTFUL;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as stuck-up as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_GLUTTONOUS;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as frugal as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_GREEDY;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as much of a squanderer as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_SLOTHFUL;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as obsessed with work and duty as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_WROTH;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as submissive as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_ENVIOUS;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as weak as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_PROUD;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as self-deprecating as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_AMBITIOUS;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as meek as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_ARBITRARY;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as strict as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_BRAVE;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as cowardly as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_CONTENT;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as much of a glory-hound as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_CRAVEN;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as careless as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_CYNICAL;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as much of a zealot as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_DECEITFUL;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as naive as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_GREGARIOUS;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as bashful as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_HONEST;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as double-faced as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_JUST;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as capricious as [From.GetSheHe] used to be.;x
EVTDESCAHFP21125_PARANOID;I must have really made a good impression on [From.GetTitledFirstName] during [From.GetHerHis] short visit: rumor has it [From.GetSheHe] is no longer as trusting as [From.GetSheHe] used to be.;x
